id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLT1259,Boulay,Hortense,antoine14@example.com,1976-04-04,1,Fes,0690779120,2024-11-19,organic
CLT1260,Chevallier,Alfred,herveadele@example.org,1966-08-06,female,Tanger,0664230684,2024-12-23,social_media
CLT1261,Vallet,Eugène,hbarbe@example.net,1975-08-03,0,Marrakech,0733795138,2020-01-27,paid_ads
CLT1262,David,Alphonse,davidmuller@example.org,1977-02-10,male,CASABLANCA,0697914546,2022-11-10,social_media
CLT1263,Mathieu,Gilbert,stephanieleveque@example.com,1995-11-16,female,TANGER,0756988907,2023-04-13,referral
CLT1264,Adam,Christelle,jacquesdavid@example.com,1999-10-16,h,TANGER,0618648585,2021-11-25,organic
CLT1265,Rolland,Odette,schneideranastasie@example.org,1968-03-16,female,meknès,0768584697,2024-06-13,referral
CLT1266,Raymond,Manon,glelievre@example.org,2000-11-28,Homme,Rabat,0682699506,2021-06-17,social_media
CLT1267,Valette,Lucie,antoinettejourdan@example.org,2003-07-18,f,casablanca,0681564319,2020-02-21,paid_ads
CLT1268,Perrot,Madeleine,alexandria71@example.org,1982-06-24,Homme,agadir,0662067997,2024-10-21,referral
CLT1269,Martin,Arthur,yguillaume@example.net,1988-11-02,0,Fes,0792806202,2023-07-15,referral
CLT1270,Imbert,Franck,maggie17@example.com,1963-12-01,female,Fès,0769657767,2020-02-12,organic
CLT1271,Boyer,Charles,vincent20@example.org,1970-09-23,female,meknès,0694862835,2021-04-14,paid_ads
CLT1272,Perrier,Étienne,potiermarine@example.com,1966-01-16,f,marrakech,0640290228,2021-09-30,social_media
CLT1273,Gomez,Noémi,luce64@example.net,1971-02-17,female,TANGER,0626484367,2022-01-29,paid_ads
CLT1274,Weiss,Michel,ycarpentier@example.net,1978-07-08,male,agadir,0793502265,2024-11-10,paid_ads
CLT1275,Lacombe,Corinne,gaillardhortense@example.com,1996-04-27,male,meknès,0699207177,2020-01-04,social_media
CLT1276,Le Goff,Hortense,iguyon@example.org,1995-05-14,Femme,TNG,0751269138,2024-12-15,paid_ads
CLT1277,Lemoine,Alexandria,dominique68@example.net,1992-10-23,Homme,Casablanca,0783763299,2020-03-28,organic
CLT1278,Guichard,Timothée,wvalette@example.net,1988-04-23,f,casablanca,0691904769,2021-04-26,social_media
CLT1279,Lelièvre,Thomas,williamlamy@example.org,1968-03-03,Femme,meknès,0622082615,2024-01-08,email_campaign
CLT1280,Schneider,Luc,poulainauguste@example.org,2006-01-30,Homme,agadir,0738896134,2022-04-23,referral
CLT1281,Berthelot,Virginie,notemail,1982-01-28,1,Fes,0723506744,2021-10-03,organic
CLT1282,Guilbert,Alexandrie,alexandre80@example.com,1987-07-04,male,Oujda,0728409474,2021-05-10,email_campaign
CLT1283,Vallée,Michèle,zroche@example.com,1980-12-30,f,marrakech,0753277505,2021-12-17,paid_ads
CLT1284,Riou,Paulette,denis90@example.com,1986-02-19,Femme,meknès,0689981355,2024-08-23,referral
CLT1285,Gérard,Alice,isabellenoel@example.net,1969-01-21,0,Tnja,0680556071,2023-10-01,social_media
CLT1286,Devaux,Juliette,anais03@example.com,1959-02-19,f,casablanca,0703208521,2022-02-18,email_campaign
CLT1287,Diaz,Jacques,brunelisabeth@example.com,1976-01-21,0,RABAT,0708429632,2021-11-16,organic
CLT1288,Martins,Danielle,michellemallet@example.net,2005-02-20,male,Rabat,0622031024,2024-11-09,paid_ads
CLT1289,Pichon,Élisabeth,lmace@example.net,1992-04-12,Femme,Oujda,0771357226,2024-08-07,referral
CLT1290,Blanchard,Célina,marquesadelaide@example.net,1996-12-06,Homme,OUJDA,0768033097,2020-02-26,paid_ads
CLT1291,Nguyen,Éléonore,dorothee87@example.net,2000-07-17,Homme,Fès,0795051476,2023-08-05,organic
CLT1292,Marques,Hortense,notemail,1992-08-06,female,Marrakech,0782105024,2022-02-21,paid_ads
CLT1293,Labbé,Thérèse,yvincent@example.org,1985-07-02,male,Fès,0743445878,2021-06-26,paid_ads
CLT1294,Girard,Josette,agnesallain@example.net,1964-05-31,Homme,Casablanca,0796199553,2024-07-20,social_media
CLT1295,Lecomte,Paul,notemail,1994-01-22,m,Fes,0793798811,2024-07-04,organic
CLT1296,Marques,Michelle,ybousquet@example.net,1964-08-11,Homme,RABAT,0741390398,2021-09-04,referral
CLT1297,Lelièvre,Luc,hmaillard@example.com,1982-11-13,female,RABAT,0791441875,2022-02-27,organic
CLT1298,Adam,Sabine,emile28@example.net,1964-06-19,female,casablanca,0705642750,2021-08-29,email_campaign
CLT1299,Andre,Louise,ines02@example.com,1977-09-21,male,RABAT,0641016820,2024-07-25,organic
CLT1300,Bodin,Élisabeth,lejeunemichel@example.net,1961-02-10,1,Tnja,0788007929,2022-06-10,email_campaign
CLT1301,Laporte,Valentine,jerome44@example.org,2005-03-08,1,Oujda,0794393008,2023-05-03,social_media
CLT1302,Collin,Margot,schmittanne@example.net,2004-06-21,male,marrakech,0716264432,2023-10-08,email_campaign
CLT1303,Leconte,Christine,emmanuellelanglois@example.com,1980-09-01,female,Tnja,0645480893,2022-10-28,email_campaign
CLT1304,Fournier,Paulette,zcaron@example.com,2000-06-04,0,OUJDA,0656810804,2022-02-28,social_media
CLT1305,Pichon,Margaret,antoine41@example.org,2006-09-28,Homme,CASABLANCA,0699839510,2023-07-23,referral
CLT1306,Chevallier,Cécile,mathildede-sousa@example.com,1995-09-26,0,Agadir,0684845882,2022-09-03,paid_ads
CLT1307,Garcia,Victoire,nicole92@example.net,2004-04-06,h,Casablanca,0794799684,2021-10-27,referral
CLT1308,Sanchez,Eugène,hollivier@example.com,1980-01-03,female,Casablanca,0646361272,2024-09-12,organic
CLT1309,Perez,Laure,htraore@example.net,2003-08-12,0,Rabat,0798372302,2024-01-20,referral
CLT1310,Andre,Jacques,gautieredith@example.com,1989-06-15,Femme,Agadir,0702116472,2022-06-30,social_media
CLT1311,Bigot,Aurore,emile52@example.net,1968-10-09,male,Agadir,0742537530,2021-06-24,organic
CLT1312,Toussaint,Hélène,roland05@example.org,1988-07-22,1,meknès,0617054034,2024-03-25,referral
CLT1313,Muller,Antoinette,grosmargaud@example.com,1984-07-28,female,tanger,0729617635,2023-03-11,organic
CLT1314,Chrétien,Henri,lmasson@example.com,1957-09-04,Homme,Marrakech,0798927723,2023-03-04,organic
CLT1315,Girard,Alain,dpelletier@example.com,1984-11-07,female,Tanger,0665004963,2021-04-17,organic
CLT1316,Delaunay,Hugues,fouquetcamille@example.net,1969-10-22,1,meknès,0617697039,2021-09-28,email_campaign
CLT1317,Marin,Alfred,penelope69@example.org,1993-08-26,f,marrakech,0723582440,2022-02-02,referral
CLT1318,Bodin,William,gautiereric@example.net,2001-03-30,h,Tanger,0677701133,2023-02-25,paid_ads
CLT1319,Gérard,Adrienne,rogeralbert@example.com,1967-11-11,f,Tanger,0719208916,2023-02-15,paid_ads
CLT1320,Dumas,Josette,camillemerle@example.net,1867-01-01,h,agadir,0622878257,2023-09-03,paid_ads
CLT1321,Carre,Hélène,raynaudsuzanne@example.net,1992-08-12,female,Tanger,0667727288,2022-01-03,referral
CLT1322,Cordier,Susan,letellieranne@example.net,1970-01-03,female,Agadir,0735340155,2020-01-09,referral
CLT1323,Legrand,Zoé,ntanguy@example.net,1955-05-25,m,Fès,0694136503,2020-08-28,paid_ads
CLT1324,Weber,Xavier,arthur19@example.com,1982-03-25,0,FES,0710051412,2023-08-10,email_campaign
CLT1325,Chartier,Alice,antoine92@example.com,1991-08-04,male,Rabat,0756011311,2022-05-04,referral
CLT1326,Schneider,Simone,notemail,1958-01-04,Femme,agadir,0614791685,2023-11-10,social_media
CLT1327,Georges,Michèle,mklein@example.org,1997-08-01,0,tanger,0726747714,2020-12-30,referral
CLT1328,Maréchal,Alice,rvincent@example.com,1963-11-25,female,RABAT,0611191270,2024-05-12,referral
CLT1329,Poirier,Victoire,edouardleger@example.net,1965-08-25,Femme,TANGER,0668436058,2022-11-21,organic
CLT1330,Auger,Rémy,tristan94@example.com,2004-01-04,1,meknès,0729301773,2023-11-29,email_campaign
CLT1331,Perrin,François,notemail,1967-06-09,h,casablanca,0689581686,2022-09-08,referral
CLT1332,Paris,Laurence,collettheodore@example.org,1962-10-25,male,Oujda,0646329419,2021-09-13,paid_ads
CLT1333,Peron,Anouk,fmendes@example.com,1963-12-13,f,Meknes,0621143666,2024-01-11,organic
CLT1334,Dupont,Zacharie,claudeweiss@example.com,1984-11-02,m,RABAT,0708712465,2021-01-27,email_campaign
CLT1335,Auger,Augustin,jacquelinebernard@example.com,1983-08-09,Femme,Oujda,0752854639,2023-09-04,email_campaign
CLT1336,Grondin,Andrée,robertgosselin@example.com,2003-10-11,f,TANGER,0612451653,2023-08-11,referral
CLT1337,Besnard,Emmanuel,ollivierbernard@example.net,2005-07-15,female,TNG,0741457711,2021-09-05,organic
CLT1338,Jacob,Odette,susanne59@example.com,1991-06-04,0,RABAT,0636816436,2023-05-07,social_media
CLT1339,Lamy,Yves,aurelie33@example.net,1961-07-14,0,Fes,0672882294,2023-08-18,email_campaign
CLT1340,Renaud,Théodore,henriette28@example.org,1989-02-08,Homme,Tnja,0634820340,2024-11-28,organic
CLT1341,Fouquet,Sébastien,aurelie73@example.com,1998-05-27,f,casablanca,0619420624,2023-07-06,referral
CLT1342,Bouvier,Jacqueline,clauderenault@example.net,1967-03-03,female,TNG,0694634020,2022-03-19,social_media
CLT1343,Chevalier,André,stephaniecourtois@example.com,1964-08-15,h,agadir,0614324951,2023-01-15,social_media
CLT1344,Neveu,Édith,franck96@example.net,1981-07-25,0,FES,0759933077,2024-09-21,organic
CLT1345,Parent,Stéphane,notemail,1977-02-23,h,Oujda,0725292112,2023-01-17,organic
CLT1346,Blanchet,Stéphane,joseph11@examplecom,2000-03-17,Femme,tanger,0680717406,2023-03-13,social_media
CLT1347,Girard,Anaïs,josephparent@example.com,1990-05-07,0,OUJDA,0759026377,2022-01-22,referral
CLT1348,Weiss,Thibault,penelopegautier@example.org,1974-11-13,1,Tnja,0615302397,2020-09-05,paid_ads
CLT1349,Lenoir,Jérôme,lemoineclaire@example.net,1959-02-03,Homme,Fès,0636452322,2023-02-07,email_campaign
CLT1350,Rolland,Alexandre,danielpascal@example.org,1964-10-21,Homme,Meknes,0788945919,2022-02-04,paid_ads
CLT1351,Bailly,Tristan,theophilefaure@examplenet,1975-05-29,h,Marrakech,0688693542,2022-04-09,social_media
CLT1352,Martineau,Luce,qmartineau@example.org,1957-12-22,1,tanger,0746669650,2020-08-11,paid_ads
CLT1353,Monnier,Stéphanie,dmoreau@example.org,1995-10-26,0,Oujda,0694112023,2024-09-29,social_media
CLT1354,Laine,Marine,dos-santosclaudine@example.net,2002-04-09,female,Fès,0684605592,2023-04-09,organic
CLT1355,Alexandre,Franck,francoisemasse@example.com,1963-06-01,f,Marrakech,0774280685,2020-12-17,email_campaign
CLT1356,Dijoux,Sophie,martineaucaroline@example.org,1975-05-10,f,Fes,0779849027,2021-04-09,paid_ads
CLT1357,Moulin,Agathe,julienpetitjean@example.org,1999-03-12,female,agadir,0729736032,2023-07-23,paid_ads
CLT1358,David,Diane,margaud15@example.org,1994-05-01,m,Fes,0761170524,2021-11-29,social_media
CLT1359,Prévost,Margaux,aurelie56@example.net,1955-09-30,Homme,marrakech,0791385117,2021-01-25,paid_ads
CLT1360,Laine,Emmanuel,massechristiane@example.com,2007-05-19,male,Fes,0741001093,2020-08-18,organic
CLT1361,Guillot,Andrée,victoire45@example.org,1996-06-17,0,RABAT,0722918414,2023-08-19,organic
CLT1362,Couturier,Aimé,matthieu93@example.com,1990-12-07,h,TNG,0666606735,2020-12-02,organic
CLT1363,Lecomte,Zoé,margaudbecker@example.net,1969-04-14,female,FES,0774961070,2023-07-13,organic
CLT1364,Lebreton,Marthe,maggie11@example.org,1980-07-02,h,CASABLANCA,0711090178,2020-07-09,paid_ads
CLT1365,Becker,Julie,susan84@example.net,1974-03-13,Femme,Tnja,0791319793,2022-11-11,referral
CLT1366,Briand,Jacques,nathalie06@example.net,2002-10-03,Femme,Casablanca,0679255318,2022-10-11,paid_ads
CLT1367,Nicolas,Virginie,mlagarde@example.com,2005-03-07,f,Rabat,0674314430,2024-04-25,email_campaign
CLT1368,Jacquet,Étienne,blotmichelle@example.com,1973-01-24,male,Fès,0690549478,2024-08-19,referral
CLT1369,Jacob,Susanne,hguyon@example.com,1978-02-02,1,Marrakech,0636480865,2022-05-21,referral
CLT1370,Garcia,Xavier,marechalsimone@example.org,2003-05-12,female,casablanca,0775063677,2022-10-21,referral
CLT1371,Dumont,Margaux,benjaminallain@example.net,1993-05-28,h,meknès,0629222272,2024-09-21,organic
CLT1372,Fernandes,Luc,lchevallier@example.org,1998-03-14,m,Tnja,0787009066,2023-08-09,social_media
CLT1373,Meunier,Frédéric,icolas@example.net,1965-01-26,male,TANGER,0681288968,2021-09-14,paid_ads
CLT1374,Fernandes,Anne,astridlefort@example.com,1996-07-04,Homme,Agadir,0638152415,2022-01-08,social_media
CLT1375,Faivre,Alphonse,chantal77@example.org,1965-07-08,h,Casablanca,0702112671,2022-07-26,referral
CLT1376,Salmon,Philippe,jacquesemilie@example.org,1969-02-20,0,OUJDA,0720403067,2020-09-03,email_campaign
CLT1377,Guichard,Marthe,fouchereugene@example.net,2004-05-01,Homme,Marrakech,0760738543,2023-12-07,paid_ads
CLT1378,Charles,Benoît,riviereemile@example.org,1977-12-12,h,Tnja,0786280389,2020-12-20,social_media
CLT1379,Hervé,Christiane,chantalpelletier@example.org,1986-02-11,0,Tnja,0724079316,2020-02-06,referral
CLT1380,Caron,Madeleine,sylvie02@example.net,1973-11-03,male,FES,0635738402,2022-05-10,paid_ads
CLT1381,Gay,Lucas,martinklein@example.org,1995-06-06,Femme,CASABLANCA,0787549599,2024-09-17,social_media
CLT1382,Renard,Anne,alexandrieparis@example.org,1964-06-18,0,marrakech,0750764647,2021-08-15,paid_ads
CLT1383,Fischer,Anastasie,rolandpereira@example.net,1983-04-17,Homme,Casablanca,0696497992,2020-06-06,email_campaign
CLT1384,Courtois,Franck,mariannemaury@example.net,1974-09-22,f,Agadir,0658817903,2024-08-13,social_media
CLT1385,Briand,Claire,gabriel12@example.net,2000-02-02,1,CASABLANCA,0779386453,2023-01-28,organic
CLT1386,Rey,Guy,giraudmargaret@example.org,1961-06-18,Femme,meknès,0627436076,2022-06-30,social_media
CLT1387,Chrétien,Patrick,sbarthelemy@example.net,1982-03-24,h,marrakech,0737639618,2023-07-05,organic
CLT1388,Dumas,Adrien,maillotaurore@example.org,1957-07-11,f,agadir,0603035243,2024-10-10,social_media
CLT1389,Weber,Thierry,denise92@example.net,1971-05-13,Homme,FES,0770970458,2023-10-28,organic
CLT1390,Leblanc,Emmanuel,matthieu72@example.com,1973-05-11,0,TNG,0748652267,2023-04-21,social_media
CLT1391,Mace,Claire,oroche@example.com,1964-01-28,0,Marrakech,0756356438,2020-11-01,email_campaign
CLT1392,Albert,Maryse,ferrandnoemi@example.net,1973-04-08,female,agadir,0723339867,2022-06-17,organic
CLT1393,Hernandez,Christophe,clegendre@example.com,1992-08-23,female,Meknes,0636147804,2020-01-03,paid_ads
CLT1394,Gosselin,Diane,roger64@example.com,1994-05-01,Homme,Oujda,0671356775,2021-10-24,referral
CLT1395,Berthelot,Paulette,kgauthier@example.org,2001-04-08,male,tanger,0764710856,2021-08-24,referral
CLT1396,Cordier,Laurent,capucine37@example.com,1999-12-30,Femme,Rabat,0667547445,2024-09-16,email_campaign
CLT1397,Buisson,Pauline,eugenemonnier@example.com,1981-07-19,h,CASABLANCA,0750662017,2023-10-26,email_campaign
CLT1398,De Sousa,Alphonse,qpicard@example.org,1998-12-25,f,Oujda,0634251339,2024-01-10,referral
CLT1399,Leblanc,Dominique,vgrondin@example.com,1988-04-06,h,RABAT,0696091810,2023-11-07,referral
CLT1400,Blanchard,Étienne,moreaulouis@example.net,1999-11-22,f,OUJDA,0714034659,2020-07-09,email_campaign
CLT1401,Antoine,Élisabeth,jleveque@example.org,1975-11-23,h,Agadir,0768598248,2022-02-17,referral
CLT1402,Leleu,Constance,alphonse27@example.net,1959-06-29,m,Rabat,0641115653,2020-02-21,social_media
CLT1403,Coste,Lucy,emilie27@example.org,2000-08-24,male,agadir,0728038948,2023-10-30,social_media
CLT1404,Guyot,Constance,hlanglois@example.org,1982-07-07,0,marrakech,0611975691,2023-06-01,social_media
CLT1405,Hoarau,Marie,nmarchal@example.net,1964-06-26,m,Rabat,0780568962,2022-05-13,social_media
CLT1406,Marie,Renée,noelfrancois@example.com,1993-11-05,f,TANGER,0704690887,2024-01-29,referral
CLT1407,Rivière,Marguerite,charles88@example.net,1980-03-19,male,Tnja,0797799537,2021-02-07,organic
CLT1408,Gros,Jules,christelle03@example.com,1984-06-07,f,Rabat,0634286029,2024-11-16,email_campaign
CLT1409,Carlier,Gilbert,sebastienhebert@,2002-10-26,m,Rabat,0742350369,2020-12-01,email_campaign
CLT1410,Michaud,Marguerite,duvalpierre@example.com,1986-04-25,Homme,Meknes,0753315501,2020-06-30,paid_ads
CLT1411,Dupré,André,marthe81@example.com,1960-09-02,Homme,TANGER,0646439257,2020-04-13,email_campaign
CLT1412,Fernandes,Françoise,antoinette66@example.com,1959-01-23,f,Meknes,0715733902,2021-05-29,organic
CLT1413,Maury,Pauline,ovidal@example.com,1969-08-04,f,Fès,0686867643,2024-09-28,email_campaign
CLT1414,Carpentier,Danielle,hoareaualexandria@example.com,1984-06-27,0,Tnja,0716895722,2023-01-13,paid_ads
CLT1415,Thierry,Susan,constancevasseur@example.net,1975-01-13,female,Tnja,0781529094,2024-03-14,email_campaign
CLT1416,Lesage,Patricia,schneiderines@example.net,1963-01-11,male,tanger,0737552101,2024-01-16,organic
CLT1417,Rémy,Auguste,charles25@example.org,1965-03-21,f,Agadir,0717331614,2024-09-10,organic
CLT1418,Coste,Anne,marc24@example.org,1999-12-10,male,meknès,0627989932,2021-10-09,social_media
CLT1419,Maury,Léon,rblanchard@example.org,2004-09-30,male,casablanca,0673828551,2020-08-25,referral
CLT1420,Maillet,Alphonse,fabrenathalie@example.net,2005-03-21,male,Rabat,0702060624,2023-10-01,social_media
CLT1421,Boulay,Audrey,beckereugene@example.org,1956-01-09,f,Tnja,0601804332,2024-06-29,email_campaign
CLT1422,Gosselin,Luc,pascaltristan@example.com,1997-02-12,Homme,Rabat,0630131509,2020-08-07,social_media
CLT1423,Petit,Dorothée,adrienne49@example.org,1959-01-31,Femme,tanger,0671285384,2021-05-27,organic
CLT1424,Morvan,Marc,barrebrigitte@example.net,1978-02-18,Homme,meknès,0676017692,2020-06-06,referral
CLT1425,Coste,Alexandria,clairelecoq@example.com,1968-06-06,Femme,TANGER,0778564933,2024-03-08,email_campaign
CLT1426,Didier,Marguerite,baillyclemence@example.com,1959-08-15,1,Fès,0738491204,2021-07-06,referral
CLT1427,Noël,Simone,augustinguillaume@example.org,1956-06-06,1,Fes,0765263195,2023-04-10,referral
CLT1428,Grenier,Christelle,jean96@example.org,1979-12-29,f,Agadir,0765732341,2020-12-08,email_campaign
CLT1429,Pruvost,Patricia,aroux@example.com,2007-01-24,male,Tanger,0769034616,2024-11-03,organic
CLT1430,Maillot,Paul,ledouxpierre@example.org,2001-08-05,Femme,FES,0663585370,2024-08-04,email_campaign
CLT1431,Langlois,Constance,notemail,1963-06-30,0,TANGER,0626525404,2023-04-17,social_media
CLT1432,Chauvet,Suzanne,udaniel@example.org,1983-02-28,Homme,Oujda,0626863303,2020-02-01,organic
CLT1433,Denis,Monique,reyclaire@example.net,1977-09-30,Femme,Tanger,0730904764,2023-05-08,email_campaign
CLT1434,Guyon,Sophie,upasquier@example.com,1976-04-27,m,Oujda,0617804987,2023-02-11,email_campaign
CLT1435,Martins,Martin,bourgeoisclaire@example.net,2004-05-24,f,TANGER,0673896679,2022-03-12,email_campaign
CLT1436,Perez,Gabrielle,mercierdanielle@example.org,2008-01-11,0,Tnja,0798942344,2023-10-30,email_campaign
CLT1437,Boutin,Lorraine,augusteleblanc@example.com,1958-02-27,male,marrakech,0722961664,2020-03-12,organic
CLT1438,Launay,Luce,marionalexandrie@example.com,2033-01-01,m,agadir,0679851696,2024-06-26,paid_ads
CLT1439,Fouquet,Hélène,timothee91@example.org,2003-11-07,Femme,OUJDA,0767007650,2024-07-11,organic
CLT1440,Poulain,William,llefebvre@example.org,2005-09-14,m,Fes,0792557341,2021-03-31,referral
CLT1441,Camus,Julie,nverdier@example.com,1970-08-29,female,OUJDA,0716160555,2024-08-07,paid_ads
CLT1442,Chauvet,Noël,bazindorothee@example.org,2030-01-01,0,Oujda,0665328311,2023-11-23,organic
CLT1443,Dupuis,Aurélie,josephauger@example.com,1965-09-30,1,Marrakech,0720659463,2021-10-25,organic
CLT1444,Da Costa,Céline,alphonsehuet@example.org,1988-05-29,Homme,RABAT,0658475165,2020-02-27,organic
CLT1445,Charrier,Adrienne,ameliebarbe@example.com,1989-12-09,m,Tanger,0748291685,2022-07-12,email_campaign
CLT1446,Lévêque,Michel,nmichel@example.org,2030-01-01,h,CASABLANCA,0658681155,2021-10-17,paid_ads
CLT1447,Lambert,Océane,hlefevre@example.org,1979-02-21,f,Fes,0731729331,2021-12-27,paid_ads
CLT1448,Picard,Éric,nathaliebouchet@example.net,1957-10-08,female,Marrakech,0698597778,2023-11-13,social_media
CLT1449,Marty,Colette,gbenard@example.com,1965-07-19,m,casablanca,0728118750,2020-11-22,social_media
CLT1450,Camus,Bernadette,margotsanchez@example.com,1990-09-28,Femme,FES,0685325862,2022-05-04,social_media
CLT1451,Bouvier,Franck,claudine22@example.com,1987-11-04,Homme,Tnja,0629005874,2021-01-07,referral
CLT1452,Voisin,David,penelope51@example.net,1979-04-11,Femme,Fes,0697522709,2023-01-08,email_campaign
CLT1453,Meyer,Patricia,hubertjean@example.net,1987-04-17,1,Oujda,0774965199,2022-08-31,paid_ads
CLT1454,Denis,Chantal,marchandclemence@example.net,1960-10-26,female,Oujda,0760257479,2022-08-27,organic
CLT1455,Michaud,Xavier,etienneemile@example.com,1963-06-18,female,tanger,0625514703,2024-06-05,social_media
CLT1456,Langlois,Suzanne,alice55@example.net,1992-07-16,Homme,Fès,0642610334,2022-05-31,paid_ads
CLT1457,Bonnin,Guillaume,lefebvrealexandrie@example.com,2004-06-26,Homme,TANGER,0717764340,2022-09-17,organic
CLT1458,Lecoq,Georges,stephaniedupre@example.net,1968-11-14,1,Casablanca,0612957293,2022-01-24,paid_ads
